date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:50	6653/6653	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:19:50%20GMT	https://www.vatican.va/content/vatican/en/holy-father/agatone.html	www.vatican.va/content/vatican/en/holy-father/agatone.html	(from https://www.vatican.va/content/vatican/it/holy-father/agatone.html)
14:19:52	6687/6687	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:19:52%20GMT	https://www.vatican.va/content/vatican/es/holy-father/agatone.html	www.vatican.va/content/vatican/es/holy-father/agatone.html	(from https://www.vatican.va/content/vatican/it/holy-father/agatone.html)
14:19:53	6680/6680	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:19:53%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/agatone.html	www.vatican.va/content/vatican/fr/holy-father/agatone.html	(from https://www.vatican.va/content/vatican/it/holy-father/agatone.html)
14:19:55	6670/6670	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:19:55%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/agatone.html	www.vatican.va/content/vatican/pt/holy-father/agatone.html	(from https://www.vatican.va/content/vatican/it/holy-father/agatone.html)
14:19:57	45562/45562	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:33%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/79_s_agatone.png	www.vatican.va/content/dam/vatican/Holy%20Father/79_s_agatone.png	(from https://www.vatican.va/content/vatican/it/holy-father/agatone.html)
14:19:58	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:19:58%20GMT	https://www.vatican.va/content/vatican/it/holy-father/dono.pdf	www.vatican.va/content/vatican/it/holy-father/dono.119c.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:00	6684/6684	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:00%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/dono.html	www.vatican.va/content/vatican/ar/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:02	6628/6628	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:02%20GMT	https://www.vatican.va/content/vatican/de/holy-father/dono.html	www.vatican.va/content/vatican/de/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:03	6615/6615	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:03%20GMT	https://www.vatican.va/content/vatican/en/holy-father/dono.html	www.vatican.va/content/vatican/en/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:05	6634/6634	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:05%20GMT	https://www.vatican.va/content/vatican/es/holy-father/dono.html	www.vatican.va/content/vatican/es/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:06	6669/6669	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:06%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/dono.html	www.vatican.va/content/vatican/fr/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:08	6617/6617	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:08%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/dono.html	www.vatican.va/content/vatican/pt/holy-father/dono.html	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:10	44806/44806	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:42:39%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/78_dono.png	www.vatican.va/content/dam/vatican/Holy%20Father/78_dono.png	(from https://www.vatican.va/content/vatican/it/holy-father/dono.html)
14:20:11	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:11%20GMT	https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.pdf	www.vatican.va/content/vatican/it/holy-father/adeodato-ii.11a4.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:13	6783/6783	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:13%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/ar/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:14	6731/6731	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:14%20GMT	https://www.vatican.va/content/vatican/de/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/de/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:16	6714/6714	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:16%20GMT	https://www.vatican.va/content/vatican/en/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/en/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:18	6733/6733	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:18%20GMT	https://www.vatican.va/content/vatican/es/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/es/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:20	6734/6734	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:20%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/fr/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:22	6716/6716	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:22%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/adeodato-ii.html	www.vatican.va/content/vatican/pt/holy-father/adeodato-ii.html	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:25	44467/44467	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:33%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/77_adeodato_II.png	www.vatican.va/content/dam/vatican/Holy%20Father/77_adeodato_II.png	(from https://www.vatican.va/content/vatican/it/holy-father/adeodato-ii.html)
14:20:26	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:26%20GMT	https://www.vatican.va/content/vatican/it/holy-father/vitaliano.pdf	www.vatican.va/content/vatican/it/holy-father/vitaliano.11ac.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:28	6756/6756	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:28%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/vitaliano.html	www.vatican.va/content/vatican/ar/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:29	6698/6698	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:29%20GMT	https://www.vatican.va/content/vatican/de/holy-father/vitaliano.html	www.vatican.va/content/vatican/de/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:31	6685/6685	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:31%20GMT	https://www.vatican.va/content/vatican/en/holy-father/vitaliano.html	www.vatican.va/content/vatican/en/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:33	6706/6706	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:33%20GMT	https://www.vatican.va/content/vatican/es/holy-father/vitaliano.html	www.vatican.va/content/vatican/es/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:35	6704/6704	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:35%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/vitaliano.html	www.vatican.va/content/vatican/fr/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:37	6696/6696	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:37%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/vitaliano.html	www.vatican.va/content/vatican/pt/holy-father/vitaliano.html	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:40	45146/45146	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:34%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/76_s_vitaliano.png	www.vatican.va/content/dam/vatican/Holy%20Father/76_s_vitaliano.png	(from https://www.vatican.va/content/vatican/it/holy-father/vitaliano.html)
14:20:41	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:41%20GMT	https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.pdf	www.vatican.va/content/vatican/it/holy-father/eugenio-i.11b4.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:43	6756/6756	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:43%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/eugenio-i.html	www.vatican.va/content/vatican/ar/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:44	6704/6704	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:44%20GMT	https://www.vatican.va/content/vatican/de/holy-father/eugenio-i.html	www.vatican.va/content/vatican/de/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:46	6679/6679	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:46%20GMT	https://www.vatican.va/content/vatican/en/holy-father/eugenio-i.html	www.vatican.va/content/vatican/en/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:48	6706/6706	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:48%20GMT	https://www.vatican.va/content/vatican/es/holy-father/eugenio-i.html	www.vatican.va/content/vatican/es/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:50	6711/6711	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:50%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/eugenio-i.html	www.vatican.va/content/vatican/fr/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:52	6698/6698	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:52%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/eugenio-i.html	www.vatican.va/content/vatican/pt/holy-father/eugenio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:55	42419/42419	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:26:25%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/75_eugenio_I.png	www.vatican.va/content/dam/vatican/Holy%20Father/75_eugenio_I.png	(from https://www.vatican.va/content/vatican/it/holy-father/eugenio-i.html)
14:20:56	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:56%20GMT	https://www.vatican.va/content/vatican/it/holy-father/martino-i.pdf	www.vatican.va/content/vatican/it/holy-father/martino-i.11bc.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:20:58	6789/6789	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:58%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/martino-i.html	www.vatican.va/content/vatican/ar/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:20:59	6739/6739	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:20:59%20GMT	https://www.vatican.va/content/vatican/de/holy-father/martino-i.html	www.vatican.va/content/vatican/de/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:01	6678/6678	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:01%20GMT	https://www.vatican.va/content/vatican/en/holy-father/martino-i.html	www.vatican.va/content/vatican/en/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:03	6709/6709	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:03%20GMT	https://www.vatican.va/content/vatican/es/holy-father/martino-i.html	www.vatican.va/content/vatican/es/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:05	6709/6709	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:05%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/martino-i.html	www.vatican.va/content/vatican/fr/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:07	6732/6732	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:07%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/martino-i.html	www.vatican.va/content/vatican/pt/holy-father/martino-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:09	42549/42549	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:34%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/74_martino_I.png	www.vatican.va/content/dam/vatican/Holy%20Father/74_martino_I.png	(from https://www.vatican.va/content/vatican/it/holy-father/martino-i.html)
14:21:10	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:10%20GMT	https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.pdf	www.vatican.va/content/vatican/it/holy-father/teodoro-i.11c4.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:12	6765/6765	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:12%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/teodoro-i.html	www.vatican.va/content/vatican/ar/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:14	6713/6713	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:14%20GMT	https://www.vatican.va/content/vatican/de/holy-father/teodoro-i.html	www.vatican.va/content/vatican/de/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:15	6696/6696	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:15%20GMT	https://www.vatican.va/content/vatican/en/holy-father/teodoro-i.html	www.vatican.va/content/vatican/en/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:17	6715/6715	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:17%20GMT	https://www.vatican.va/content/vatican/es/holy-father/teodoro-i.html	www.vatican.va/content/vatican/es/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:18	6729/6729	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:18%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/teodoro-i.html	www.vatican.va/content/vatican/fr/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:20	6697/6697	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:20%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/teodoro-i.html	www.vatican.va/content/vatican/pt/holy-father/teodoro-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:22	43944/43944	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:29:40%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/73_teodoro_I.png	www.vatican.va/content/dam/vatican/Holy%20Father/73_teodoro_I.png	(from https://www.vatican.va/content/vatican/it/holy-father/teodoro-i.html)
14:21:23	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:23%20GMT	https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.pdf	www.vatican.va/content/vatican/it/holy-father/giovanni-iv.11cc.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:25	6794/6794	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:25%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/ar/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:27	6739/6739	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:27%20GMT	https://www.vatican.va/content/vatican/de/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/de/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:29	6708/6708	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:29%20GMT	https://www.vatican.va/content/vatican/en/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/en/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:31	6728/6728	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:31%20GMT	https://www.vatican.va/content/vatican/es/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/es/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:32	6722/6722	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:32%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/fr/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:34	6723/6723	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:34%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/giovanni-iv.html	www.vatican.va/content/vatican/pt/holy-father/giovanni-iv.html	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:37	45153/45153	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:34%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/72_giovanni_IV.png	www.vatican.va/content/dam/vatican/Holy%20Father/72_giovanni_IV.png	(from https://www.vatican.va/content/vatican/it/holy-father/giovanni-iv.html)
14:21:38	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:38%20GMT	https://www.vatican.va/content/vatican/it/holy-father/severino.pdf	www.vatican.va/content/vatican/it/holy-father/severino.11d4.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:40	6752/6752	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:40%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/severino.html	www.vatican.va/content/vatican/ar/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:41	6696/6696	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:41%20GMT	https://www.vatican.va/content/vatican/de/holy-father/severino.html	www.vatican.va/content/vatican/de/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:43	6683/6683	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:43%20GMT	https://www.vatican.va/content/vatican/en/holy-father/severino.html	www.vatican.va/content/vatican/en/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:45	6702/6702	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:45%20GMT	https://www.vatican.va/content/vatican/es/holy-father/severino.html	www.vatican.va/content/vatican/es/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:47	6709/6709	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:47%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/severino.html	www.vatican.va/content/vatican/fr/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:49	6685/6685	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:49%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/severino.html	www.vatican.va/content/vatican/pt/holy-father/severino.html	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:52	44720/44720	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:29:40%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/71_severino.png	www.vatican.va/content/dam/vatican/Holy%20Father/71_severino.png	(from https://www.vatican.va/content/vatican/it/holy-father/severino.html)
14:21:53	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:53%20GMT	https://www.vatican.va/content/vatican/it/holy-father/onorio-i.pdf	www.vatican.va/content/vatican/it/holy-father/onorio-i.11dc.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:21:55	6741/6741	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:55%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/onorio-i.html	www.vatican.va/content/vatican/ar/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:21:57	6692/6692	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:57%20GMT	https://www.vatican.va/content/vatican/de/holy-father/onorio-i.html	www.vatican.va/content/vatican/de/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:21:59	6678/6678	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:21:59%20GMT	https://www.vatican.va/content/vatican/en/holy-father/onorio-i.html	www.vatican.va/content/vatican/en/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:22:00	6695/6695	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:00%20GMT	https://www.vatican.va/content/vatican/es/holy-father/onorio-i.html	www.vatican.va/content/vatican/es/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:22:02	6709/6709	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:02%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/onorio-i.html	www.vatican.va/content/vatican/fr/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:22:03	6689/6689	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:03%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/onorio-i.html	www.vatican.va/content/vatican/pt/holy-father/onorio-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:22:06	44655/44655	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:34%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/70_onorio_I.png	www.vatican.va/content/dam/vatican/Holy%20Father/70_onorio_I.png	(from https://www.vatican.va/content/vatican/it/holy-father/onorio-i.html)
14:22:07	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:07%20GMT	https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.pdf	www.vatican.va/content/vatican/it/holy-father/bonifacio-v.11e4.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:09	6783/6783	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:09%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/ar/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:11	6724/6724	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:11%20GMT	https://www.vatican.va/content/vatican/de/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/de/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:13	6708/6708	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:13%20GMT	https://www.vatican.va/content/vatican/en/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/en/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:15	6733/6733	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:15%20GMT	https://www.vatican.va/content/vatican/es/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/es/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:17	6731/6731	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:17%20GMT	https://www.vatican.va/content/vatican/fr/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/fr/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:19	6728/6728	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:19%20GMT	https://www.vatican.va/content/vatican/pt/holy-father/bonifacio-v.html	www.vatican.va/content/vatican/pt/holy-father/bonifacio-v.html	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:21	44441/44441	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:35:35%20GMT	https://www.vatican.va/content/dam/vatican/Holy%20Father/69_bonifacio_V.png	www.vatican.va/content/dam/vatican/Holy%20Father/69_bonifacio_V.png	(from https://www.vatican.va/content/vatican/it/holy-father/bonifacio-v.html)
14:22:22	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:22%20GMT	https://www.vatican.va/content/vatican/it/holy-father/deusdedit-o-adeodato-i.pdf	www.vatican.va/content/vatican/it/holy-father/deusdedit-o-adeodato-i.11ec.delayed	(from https://www.vatican.va/content/vatican/it/holy-father/deusdedit-o-adeodato-i.html)
14:22:24	6925/6925	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2002:22:24%20GMT	https://www.vatican.va/content/vatican/ar/holy-father/deusdedit-o-adeodato-i.html	www.vatican.va/content/vatican/ar/holy-father/deusdedit-o-adeodato-i.html	(from https://www.vatican.va/content/vatican/it/holy-father/deusdedit-o-adeodato-i.html)
